,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32
2025-06-11 09:37:10,,,,,,,,,,,,,,,18.176095181481976,,,15.295203921947508,,,,,,13.89042237438077,,,,,10.102456495526337,,,
2025-06-11 09:37:20,,,,,,,,,,,,,,,18.18293457327525,,,15.290087139132103,,,,,,13.895660879917061,,,,,10.093117957640612,,,
2025-06-11 09:37:30,,,,,,,,,,,,,,,18.189777569325155,,,15.284973691968586,,,,,,13.900899604057129,,,,,10.083762537366528,,,
2025-06-11 09:37:40,,,,,,,,,,,,,,,18.19662415425067,,,15.27986356660954,,,,,,13.906138566886632,,,,,10.074390189186856,,,
2025-06-11 09:37:50,,,,,,,,,,,,,,,18.203474312506884,,,15.274756749212981,,,,,,13.911377788508494,,,,,10.065000867520773,,,
2025-06-11 09:38:00,,,,,,,,,,,,,,,18.210328028393374,,,15.269653225946344,,,,,,13.916617289044604,,,,,10.055594526732708,,,
2025-06-11 09:38:10,,,,,,,,,,,,,,,18.217185286053574,,,15.264552982986206,,,,,,13.921857088633354,,,,,10.046171121129648,,,
2025-06-11 09:38:20,,,,,,,,,,,,,,,18.22404606947175,,,15.259456006516354,,,,,,13.927097207431931,,,,,10.036730604955041,,,
2025-06-11 09:38:30,,,,,,,,,,,,,,,18.230910362466904,,,15.254362282727296,,,,,,13.932337665613549,,,,,10.027272932399837,,,
2025-06-11 09:38:40,,,,,,,,,,,,,,,18.23777814870361,,,15.24927179781828,,,,,,13.937578483371455,,,,,10.017798057597533,,,
2025-06-11 09:38:50,,,,,,,,,,,,,,,18.2446494116813,,,15.244184537996691,,,,,,13.942819680915067,,,,,10.008305934621646,,,
2025-06-11 09:39:00,,,,,,,,,,,,,,,18.251524134735227,,,15.239100489476307,,,,,,13.948061278474585,,,,,9.998796517493139,,,
2025-06-11 09:39:10,,,,,,,,,,,,,,,18.25840230104018,,,15.234019638480977,,,,,,13.953303296295896,,,,,9.989269760176828,,,
2025-06-11 09:39:20,,,,,,,,,,,,,,,18.2652838936042,,,15.228941971239598,,,,,18.057335895575314,13.958545754647849,,,,,9.979725616580888,,,
2025-06-11 09:39:30,,,,,,,,,,,,,,,18.272168895270017,,,15.223867473990891,,,,,,13.963788673813808,,,,,9.970164040560205,,,
2025-06-11 09:39:40,,,,,,,,,,,,,,,18.279057288716228,,,15.218796132979278,,,,,,13.969032074099378,,,,,9.960584985915949,,,
2025-06-11 09:39:50,,,,,,,,,,,,,,,18.28594905645856,,,15.213727934456605,,,,,,13.974275975828723,,,,,9.95098840639412,,,
2025-06-11 09:40:00,,,,,,,,,,,,,,,18.29284418082829,,,15.20866286468417,,,,,,13.979520399346205,,,,,9.941374255688142,,,
2025-06-11 09:40:10,,,,,,,,,,,,,,,18.299742644004777,,,15.203600909927186,,,,,,13.984765365015242,,,,,9.931742487438678,,,
2025-06-11 09:40:20,,,,,,,,,,,,,,,18.30664442799338,,,15.198542056460978,,,,,,13.990010893221296,,,,,9.922093055237012,,,
2025-06-11 09:40:30,,,,,,,,,,,,,,,18.313549514623734,,,15.193486290567348,,,,,,13.995257004367886,,,,,9.912425912615992,,,
2025-06-11 09:40:40,,,,,,,,,,,,,,,18.320457885557296,,,15.188433598535134,,,,,,14.000503718880935,,,,,9.902741013071473,,,
2025-06-11 09:40:50,,,,,,,,,,,,,,,18.327369522276463,,,15.183383966659521,,,,,,14.005751057206322,,,,,9.893038310038227,,,
2025-06-11 09:41:00,,,,,,,,,,,,,,,18.33428440610365,,,15.178337381243484,,,,,18.04339665152167,14.010999039811578,,,,,9.883317756901084,,,
2025-06-11 09:41:10,,,,,,,,,,,,,,,18.341202518184424,,,15.173293828595634,,,,,18.041934950008564,14.016247687185961,,,,,9.873579306992262,,,
2025-06-11 09:41:20,,,,,,,,,,,,,,,18.348123839486803,,,15.168253295034116,,,,,18.040461006063158,14.021497019837597,,,,,9.863822913604013,,,
2025-06-11 09:41:30,,,,,,,,,,,,,,,18.355048350796697,,,15.163215766882566,,,,,18.038974840039153,14.026747058299275,,,,,9.854048529975104,,,
2025-06-11 09:41:40,,,,,,,,,,,,,,,18.361976032726105,,,15.158181230470397,,,,,18.037476472344277,14.031997823124845,,,,,9.844256109297984,,,
2025-06-11 09:41:50,,,,,,,,,,,,,,,18.368906865714916,,,15.153149672135637,,,,,18.03596592344061,14.037249334889838,,,,,9.834445604720745,,,
2025-06-11 09:42:00,,,,,,,,,,,,,,,18.375840830019474,,,15.148121078219905,,,,,18.034443213843836,14.042501614193688,,,,,9.824616969341022,,,
2025-06-11 09:42:10,,,,,,,,,,,,,,,18.38277790571381,,,15.143095435074654,,,,,18.03290836412536,14.04775468165743,,,,,9.81477015621256,,,
2025-06-11 09:42:20,,,,,,,,,,,,,,,18.389718072693118,,,15.138072729056235,,,,,18.031361394911226,14.053008557923501,,,,,9.804905118345166,,,
2025-06-11 09:42:30,,,,,,,,,,,,,,,18.39666131068313,,,15.133052946527576,,,,,18.029802326878677,14.058263263660532,,,,,9.79502180870297,,,
2025-06-11 09:42:40,,,,,,,,,,,,,,,18.40360759921053,,,15.128036073859173,,,,,18.02823118075876,14.063518819558265,,,,,9.785120180207667,,,
2025-06-11 09:42:50,,,,,,,,,,,,,,,18.410556917625275,,,15.123022097426592,,,,,18.02664797733591,14.068775246329885,,,,,9.775200185736502,,,
2025-06-11 09:43:00,,,,,,,,,,,,,,,18.417509245097317,,,15.118011003611734,,,,,18.025052737446526,14.074032564713912,,,,,9.765261778125293,,,
2025-06-11 09:43:10,,,,,,,,,,,,,,,18.424464560602,,,15.113002778803581,,,,,18.023445481978627,14.079290795471119,,,,,9.755304910165563,,,
2025-06-11 09:43:20,,,,,,,,,,,,,,,18.43142284293819,,,15.107997409396907,,,,,18.021826231872065,14.084549959388326,,,,,9.745329534611393,,,
2025-06-11 09:43:30,,,,,,,,,,,,,,,18.438384070709063,,,15.102994881791254,,,,,18.02019500811685,14.089810077275992,,,,,9.735335604173798,,,
2025-06-11 09:43:40,,,,,,,,,,,,,,,18.445348222330193,,,15.097995182394557,,,,,18.018551831754856,14.095071169969154,,,,,9.725323071524796,,,
2025-06-11 09:43:50,,,,,,,,,,,,,,,18.45231527603865,,,15.092998297618905,,,,,18.01689672387945,14.100333258328108,,,,,9.715291889297005,,,
2025-06-11 09:44:00,,,,,,,,,,,,,,,18.459285209871293,,,15.088004213883593,,,,,18.015229705631008,14.105596363237767,,,,,9.70524201008671,,,
2025-06-11 09:44:10,,,,,,,,,,,,,,,18.46625800167951,,,15.08301291761238,,,,,18.013550798201628,14.110860505610253,,,,,9.69517338644762,,,
2025-06-11 09:44:20,,,,,,,,,,,,,,,18.473233629117626,,,15.078024395236225,,,,,18.011860022835396,14.116125706380979,,,,,9.68508597090241,,,
2025-06-11 09:44:30,,,,,,,,,,,,,,,18.480212069651422,,,15.07303863319062,,,,,18.010157400821903,14.121391986513029,,,,,9.674979715930526,,,
2025-06-11 09:44:40,,,,,,,,,,,,,,,18.487193300559635,,,15.068055617917022,,,,,18.008442953496637,14.126659366994282,,,,,9.664854573992224,,,
2025-06-11 09:44:50,,,,,,,,,,,,,,,18.494177298914728,,,15.063075335863159,,,,,18.00671670225013,14.131927868840668,,,,,9.65471049750084,,,
2025-06-11 09:45:00,,,,,,,,,,,,,,,18.501164041596596,,,15.058097773481379,,,,,18.00497866851682,14.137197513093659,,,,,9.644547438836312,,,
2025-06-11 09:45:10,,,,,,,,,,,,,,,18.508153505288963,,,15.053122917229436,,,,,18.003228873779804,14.142468320821765,,,,,9.634365350344439,,,
2025-06-11 09:45:20,,,,,,,,,,,,,,,18.515145666483047,,,15.048150753571088,,,,,18.001467339568777,14.14774031312133,,,,,9.62416418433549,,,
2025-06-11 09:45:30,,,,,,,,,,,,,,,18.522140501469128,,,15.04318126897529,,,,,17.999694087460693,14.153013511114596,,,,,9.613943893092337,,,
